id,vpiddt,vpidprev,nm
36021811000001109,2018-10-29,323254004,Procyclidine 2.5mg/5ml oral solution sugar free
39108711000001103,2020-10-21,327417009,Ferrous fumarate 140mg/5ml oral solution
36036611000001101,2018-10-29,324715005,Itraconazole 50mg/5ml oral solution sugar free
36057911000001106,2018-10-29,321287005,Hydroxyzine 10mg/5ml oral solution
36143311000001107,2018-11-05,321552006,Trifluoperazine 1mg/5ml oral solution sugar free
36140711000001102,2018-11-05,317225008,Cimetidine 200mg/5ml oral solution
35910211000001100,2018-10-19,329534009,Benorilate 2g/5ml oral suspension sugar free
36060211000001107,2018-10-30,327556000,Folic acid 400micrograms/5ml oral solution sugar free
39109311000001108,2020-10-21,327554002,Folic acid 2.5mg/5ml oral solution sugar free
35915911000001100,2018-10-19,320212003,Terbutaline 1.5mg/5ml oral solution sugar free
35915311000001101,2018-10-19,321167000,Temazepam 10mg/5ml oral solution sugar free
35933511000001100,2018-10-22,321082007,Pseudoephedrine 30mg/5ml oral solution
36564111000001107,2019-01-17,320981009,Pholcodine 10mg/5ml linctus strong sugar free
38753711000001109,2020-07-16,320974002,Pholcodine 10mg/5ml linctus strong
38753611000001100,2020-07-16,320973008,Pholcodine 5mg/5ml linctus
36564911000001105,2019-01-17,320980005,Pholcodine 5mg/5ml linctus sugar free
35914711000001101,2018-10-19,327332003,Tamoxifen 10mg/5ml oral solution sugar free
35368711000001104,2018-04-18,324240004,Clarithromycin 125mg/5ml oral suspension
37083211000001101,2019-04-25,324250003,Clarithromycin 250mg/5ml oral suspension
35938811000001107,2018-10-22,323156009,Selegiline 10mg/5ml oral solution
38753511000001104,2020-07-16,321502002,Promazine 50mg/5ml oral solution
39109411000001101,2020-10-21,320108004,Salbutamol 2mg/5ml oral solution sugar free
36564711000001108,2019-01-17,324191005,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free
35938911000001102,2018-10-22,317555000,Senna 15mg/5ml granules
38753211000001102,2020-07-16,317563004,Sodium picosulfate 5mg/5ml oral solution sugar free
38750711000001100,2020-07-15,321546005,Trifluoperazine 5mg/5ml oral solution sugar free
35931111000001108,2018-10-22,321513004,Sulpiride 200mg/5ml oral solution sugar free
36070011000001108,2018-10-30,398638003,Dipyridamole 50mg/5ml oral suspension sugar free
36022711000001108,2018-10-29,320325009,Orciprenaline 10mg/5ml oral solution sugar free
35445911000001107,2018-05-11,327477000,Ferric ammonium citrate 400mg/5ml / Folic acid 2.5mg/5ml oral solution sugar free
35446111000001103,2018-05-11,327474007,Ferric ammonium citrate 400mg/5ml / Folic acid 500micrograms/5ml oral solution sugar free
38753111000001108,2020-07-16,323232001,Orphenadrine 50mg/5ml oral solution sugar free
36072011000001107,2018-10-30,320299008,Ephedrine 15mg/5ml elixir
36072311000001105,2018-10-30,320302008,Ephedrine 4mg/5ml oral solution sugar free
15065911000001106,2009-02-03,320957002,Codeine 15mg/5ml linctus
36566111000001100,2019-01-17,322505002,Codeine 25mg/5ml oral solution
36137911000001103,2018-11-05,321386003,Chlorpromazine 100mg/5ml oral suspension sugar free
36131211000001102,2018-11-05,322689004,Oxycodone 5mg/5ml oral solution sugar free
36023211000001107,2018-10-29,326569007,Oxybutynin 2.5mg/5ml oral solution
38753011000001107,2020-07-16,400364004,Sodium alginate 500mg/5ml / Potassium bicarbonate 100mg/5ml oral suspension sugar free
36098611000001109,2018-10-31,322540001,Dihydrocodeine 10mg/5ml oral solution
14609911000001108,2008-10-30,316944004,Magnesium trisilicate oral suspension
38898111000001109,2020-08-19,327413008,Ferrous fumarate 140mg/5ml oral solution sugar free
36134411000001101,2018-11-05,323974001,Cefixime 100mg/5ml oral suspension
36134311000001108,2018-11-05,323889006,Cefalexin 500mg/5ml oral suspension
38896711000001106,2020-08-19,320824000,Loratadine 5mg/5ml oral solution
35369611000001104,2018-04-18,320937001,Carbocisteine 125mg/5ml oral solution
37082711000001100,2019-04-25,320938006,Carbocisteine 250mg/5ml oral solution
35939011000001106,2018-10-22,317556004,Senna 7.5mg/5ml oral solution
38896411000001100,2020-08-19,320962001,Codeine 15mg/5ml linctus sugar free
36134511000001102,2018-11-05,323946006,Cefradine 250mg/5ml oral solution
36565611000001103,2019-01-17,324569009,Nitrofurantoin 25mg/5ml oral suspension sugar free
35924211000001103,2018-10-22,320997004,Simple linctus sugar free
35924111000001109,2018-10-22,320996008,Simple linctus paediatric sugar free
39699811000001103,2021-05-26,320714003,Clemastine 500micrograms/5ml oral solution sugar free
36040311000001107,2018-10-29,321740002,Lithium citrate 520mg/5ml oral solution sugar free
37084211000001103,2019-04-25,325366006,Dexamethasone 2mg/5ml oral solution sugar free
36564311000001109,2019-01-17,322182007,Ondansetron 4mg/5ml oral solution sugar free
35369711000001108,2018-04-18,323984000,Cefpodoxime 40mg/5ml oral suspension
36028911000001108,2018-10-29,324585004,Nalidixic acid 300mg/5ml oral suspension sugar free
36040411000001100,2018-10-29,321834002,Lofepramine 70mg/5ml oral suspension sugar free
36091411000001104,2018-10-31,324309008,"Colistin 250,000units/5ml oral solution"
35904211000001105,2018-10-18,325007009,Atovaquone 750mg/5ml oral suspension sugar free
35905911000001102,2018-10-18,320687006,Azatadine 500micrograms/5ml oral solution
371194003,2005-08-16,4556011000001102,Primidone 250mg/5ml oral suspension
36137211000001107,2018-11-05,324897007,Chloroquine phosphate 80mg/5ml oral solution
39718111000001106,2021-05-26,407899006,Linezolid 100mg/5ml oral suspension
36069711000001107,2018-10-30,320727004,Diphenhydramine 10mg/5ml oral solution
35370211000001104,2018-04-18,320959004,Codeine 3mg/5ml linctus paediatric
36140811000001105,2018-11-05,407823002,Cimetidine 200mg/5ml oral solution sugar free
408039005,2007-10-22,7660111000001105,Chlorothiazide 250mg/5ml oral suspension
409224007,2005-08-09,7967511000001101,Voriconazole 200mg/5ml oral suspension
321741003,2005-08-22,8794611000001107,Lithium citrate 509mg/5ml oral solution
38894311000001101,2020-08-19,398895004,Diazepam 2mg/5ml oral solution sugar free
39710111000001109,2021-05-26,376431001,Dihydroergotamine 1mg/1ml solution for injection ampoules
35897611000001108,2018-10-17,387768004,Papaverine 30mg/1ml solution for injection ampoules
35900211000001102,2018-10-17,317874000,Sodium nitrite 300mg/10ml solution for injection ampoules
35900011000001107,2018-10-17,317879005,Sodium calcium edetate 1g/5ml solution for injection ampoules
35897911000001102,2018-10-17,319565004,Phenylephrine 10mg/1ml solution for injection ampoules
39714411000001105,2021-05-26,324412007,Sulfadiazine 1g/4ml solution for injection ampoules
35894211000001104,2018-10-17,334038007,Gallamine triethiodide 80mg/2ml solution for injection ampoules
36097811000001109,2018-10-31,318644008,Diazoxide 300mg/20ml solution for injection ampoules
35905011000001101,2018-10-18,318195006,Atropine 1mg/1ml solution for injection ampoules
35905511000001109,2018-10-18,318191002,Atropine 400micrograms/1ml solution for injection ampoules
36072111000001108,2018-10-30,319567007,Ephedrine 30mg/10ml solution for injection ampoules
35917111000001107,2018-10-19,417600006,Testosterone undecanoate 1g/4ml solution for injection ampoules
36016711000001103,2018-10-29,321706002,Pipotiazine 100mg/2ml solution for injection ampoules
36025411000001105,2018-10-29,333955002,Papaveretum 15.4mg/1ml / Hyoscine hydrobromide 400micrograms/1ml solution for injection ampoules
36026511000001102,2018-10-29,418616006,Paricalcitol 5micrograms/1ml solution for injection ampoules
36026411000001101,2018-10-29,419947009,Paricalcitol 10micrograms/2ml solution for injection ampoules
14615911000001108,2008-10-30,333962006,Papaveretum 7.7mg/1ml solution for injection ampoules
35939111000001107,2018-10-22,347619006,Phenobarbital 15mg/1ml solution for injection ampoules
35370311000001107,2018-04-18,317898007,Digoxin 100micrograms/1ml solution for injection ampoules
36057111000001108,2018-10-29,374815000,Hydromorphone 10mg/1ml solution for injection ampoules
35896511000001107,2018-10-17,430325001,Alfentanil 500micrograms/1ml solution for injection ampoules
36057511000001104,2018-10-29,374811009,Hydromorphone 2mg/1ml solution for injection ampoules
703639002,2014-10-15,21597811000001105,Crizotinib 200mg capsules
703640000,2014-10-15,21209511000001108,Crizotinib 250mg capsules
375882002,2008-06-26,11505311000001107,Paromomycin 250mg capsules
374441000,2007-10-31,10574811000001101,Potassium perchlorate 200mg capsules
407041009,2005-08-08,7659511000001100,Atomoxetine 18mg capsules
376656003,2005-08-19,4651211000001108,Mesuximide 300mg capsules
39693111000001107,2021-05-26,320023007,Fluvastatin 40mg capsules
39693011000001106,2021-05-26,320022002,Fluvastatin 20mg capsules
39020811000001108,2020-09-23,319766001,Dipyridamole 200mg modified-release capsules
38751111000001107,2020-07-15,318407001,Propranolol 80mg modified-release capsules
38751211000001101,2020-07-15,318406005,Propranolol 160mg modified-release capsules
36565011000001105,2019-01-17,318247006,Verapamil 120mg modified-release capsules
36149411000001103,2018-11-05,318251008,Verapamil 180mg modified-release capsules
39021011000001106,2020-09-23,318250009,Verapamil 240mg modified-release capsules
39724211000001101,2021-05-27,318412000,Acebutolol 100mg capsules
39725211000001100,2021-05-27,318413005,Acebutolol 200mg capsules
35891911000001105,2018-10-17,330599004,Acetazolamide 250mg modified-release capsules
39732311000001104,2021-05-27,323509004,Amoxicillin 250mg capsules
39732411000001106,2021-05-27,323510009,Amoxicillin 500mg capsules
39021711000001108,2020-09-23,319216008,Nicardipine 30mg modified-release capsules
39021811000001100,2020-09-23,319215007,Nicardipine 45mg modified-release capsules
322623000,2018-10-22,35921111000001106,Tramadol 50mg capsules
39022111000001102,2020-09-23,319100002,Isosorbide mononitrate 40mg modified-release capsules
39692111000001101,2021-05-26,323464005,Flucloxacillin 250mg capsules
39735311000001105,2021-05-27,323883007,Cefalexin 250mg capsules
39692211000001107,2021-05-26,323465006,Flucloxacillin 500mg capsules
39694811000001102,2021-05-26,323884001,Cefalexin 500mg capsules
39735011000001107,2021-05-27,323791006,Cefaclor 250mg capsules
36565111000001106,2019-01-17,324079003,Minocycline 100mg modified-release capsules
39735111000001108,2021-05-27,323795002,Cefaclor 500mg capsules
337375002,2005-08-15,3501711000001101,Sodium iopodate 500mg capsules
39022511000001106,2020-09-23,319273007,Nifedipine 20mg modified-release capsules
39022911000001104,2020-09-23,319272002,Nifedipine 10mg modified-release capsules
39023011000001107,2020-09-23,319185009,Diltiazem 60mg modified-release capsules
39023111000001108,2020-09-23,319182007,Diltiazem 90mg modified-release capsules
39023211000001102,2020-09-23,319183002,Diltiazem 120mg modified-release capsules
39023311000001105,2020-09-23,319184008,Diltiazem 180mg modified-release capsules
39023411000001103,2020-09-23,319187001,Diltiazem 200mg modified-release capsules
39023511000001104,2020-09-23,319186005,Diltiazem 240mg modified-release capsules
39023611000001100,2020-09-23,319181000,Diltiazem 300mg modified-release capsules
39023711000001109,2020-09-23,319198000,Diltiazem 360mg modified-release capsules
39024111000001105,2020-09-23,319099005,Isosorbide mononitrate 60mg modified-release capsules
39024211000001104,2020-09-23,319132002,Isosorbide mononitrate 25mg modified-release capsules
39024411000001100,2020-09-23,319117009,Isosorbide mononitrate 50mg modified-release capsules
37084911000001107,2019-04-25,329559000,Diclofenac sodium 75mg modified-release capsules
37084611000001101,2019-04-25,329600004,Diclofenac sodium 100mg modified-release capsules
36046811000001101,2018-10-29,329756005,Indometacin 75mg modified-release capsules
39024911000001108,2020-09-23,329757001,Indometacin 25mg modified-release capsules
39025111000001109,2020-09-23,320100006,Salbutamol 8mg modified-release capsules
39025211000001103,2020-09-23,320099003,Salbutamol 4mg modified-release capsules
39025611000001101,2020-09-23,322945002,Phenytoin sodium 100mg capsules
38750311000001104,2020-07-15,321976006,Venlafaxine 75mg modified-release capsules
38750411000001106,2020-07-15,321978007,Venlafaxine 150mg modified-release capsules
14608411000001108,2008-10-30,400728002,Tolterodine 4mg modified-release capsules
39107511000001109,2020-10-21,319247002,Nifedipine 30mg modified-release capsules
39735211000001102,2021-05-27,323813001,Cefadroxil 500mg capsules
38754011000001109,2020-07-16,326524001,Tamsulosin 400microgram modified-release capsules
39107911000001102,2020-10-21,317159000,Mebeverine 200mg modified-release capsules
35920211000001106,2018-10-19,322637009,Tramadol 100mg modified-release capsules
35917911000001105,2018-10-19,320421004,Theophylline 250mg modified-release capsules
35940111000001103,2018-10-22,322636000,Tramadol 50mg modified-release capsules
35957711000001104,2018-10-23,320420003,Theophylline 125mg modified-release capsules
35920511000001109,2018-10-19,322638004,Tramadol 150mg modified-release capsules
35918211000001102,2018-10-19,320419009,Theophylline 60mg modified-release capsules
35920711000001104,2018-10-19,322639007,Tramadol 200mg modified-release capsules
39108511000001108,2020-10-21,324568001,Nitrofurantoin 100mg modified-release capsules
35918311000001105,2018-10-19,329894002,Tiaprofenic acid 300mg modified-release capsules
36059011000001103,2018-10-29,329647008,Flurbiprofen 200mg modified-release capsules
36143211000001104,2018-11-05,321551004,Trifluoperazine 15mg modified-release capsules
36143111000001105,2018-11-05,321550003,Trifluoperazine 10mg modified-release capsules
36143511000001101,2018-11-05,321549003,Trifluoperazine 2mg modified-release capsules
377470000,2005-08-16,3462511000001107,Pseudoephedrine 60mg / Acrivastine 8mg capsules
39704211000001108,2021-05-26,134526007,Sibutramine 10mg capsules
39704311000001100,2021-05-26,134527003,Sibutramine 15mg capsules
39700611000001103,2021-05-26,324090008,Minocycline 50mg capsules
39700811000001104,2021-05-26,324091007,Minocycline 100mg capsules
36037011000001106,2018-10-29,329787007,Ketoprofen 100mg modified-release capsules
36037211000001101,2018-10-29,329785004,Ketoprofen 150mg modified-release capsules
36037311000001109,2018-10-29,329788002,Ketoprofen 200mg modified-release capsules
14609411000001100,2008-10-30,329414005,Vitamins capsules
36035111000001103,2018-10-29,322117009,Metoclopramide 15mg modified-release capsules
35903311000001104,2018-10-17,318588005,Atenolol 50mg / Nifedipine 20mg modified-release capsules
36045311000001100,2018-10-29,329712005,Ibuprofen 300mg modified-release capsules
14610211000001108,2008-10-30,317168003,Peppermint oil 0.2ml gastro-resistant modified-release capsules
14610311000001100,2008-10-30,317167008,Peppermint oil 0.2ml gastro-resistant capsules
39695511000001104,2021-05-26,320534000,Beclometasone 100microgram inhalation powder capsules
39695611000001100,2021-05-26,320535004,Beclometasone 200microgram inhalation powder capsules
39695711000001109,2021-05-26,320520000,Beclometasone 400microgram inhalation powder capsules
35369511000001103,2018-04-18,320544003,Salbutamol 200microgram / Beclometasone 100microgram inhalation powder capsules
39696311000001100,2021-05-26,320543009,Salbutamol 400microgram / Beclometasone 200microgram inhalation powder capsules
39712711000001109,2021-05-26,320644008,Sodium cromoglicate 20mg inhalation powder capsules
39709711000001100,2021-05-26,320178003,Salbutamol 200microgram inhalation powder capsules
